2017020001,229,"Hit",8475786,"Zach Hyman","Hittee"
2017020001,230,"Missed Shot",8470834,"Dustin Byfuglien","Shooter"
2017020001,231,"Blocked Shot",8479318,"Auston Matthews","Blocker"
2017020001,231,"Blocked Shot",8470834,"Dustin Byfuglien","Shooter"
2017020001,233,"Faceoff",8473412,"Bryan Little","Winner"
2017020001,233,"Faceoff",8475098,"Tyler Bozak","Loser"
2017020001,234,"Blocked Shot",8474037,"James van Riemsdyk","Blocker"
2017020001,234,"Blocked Shot",8475179,"Dmitry Kulikov","Shooter"
2017020001,236,"Faceoff",8478483,"Mitchell Marner","Winner"
2017020001,236,"Faceoff",8473412,"Bryan Little","Loser"
2017020001,237,"Giveaway",8474581,"Jake Gardiner","PlayerID"
2017020001,238,"Hit",8477429,"Andrew Copp","Hitter"
2017020001,238,"Hit",8476941,"Connor Carrick","Hittee"
2017020001,239,"Hit",8474709,"Matt Martin","Hitter"
2017020001,239,"Hit",8479293,"Brandon Tanev","Hittee"
2017020001,240,"Giveaway",8480158,"Andreas Borgman","PlayerID"
2017020001,241,"Shot",8476392,"Adam Lowry","Shooter"
2017020001,241,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,243,"Faceoff",8475172,"Nazem Kadri","Winner"
2017020001,243,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,244,"Shot",8466139,"Patrick Marleau","Shooter"
2017020001,244,"Shot",8476945,"Connor Hellebuyck","Goalie"
2017020001,246,"Faceoff",8473574,"Shawn Matthias","Winner"
2017020001,246,"Faceoff",8475172,"Nazem Kadri","Loser"
2017020001,247,"Penalty",8480158,"Andreas Borgman","PenaltyOn"
2017020001,247,"Penalty",8476469,"Joel Armia","DrewBy"
2017020001,248,"Faceoff",8470611,"Eric Fehr","Winner"
2017020001,248,"Faceoff",8476460,"Mark Scheifele","Loser"
2017020001,249,"Shot",8476885,"Jacob Trouba","Shooter"
2017020001,249,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,250,"Shot",8473618,"Mathieu Perreault","Shooter"
2017020001,250,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,251,"Blocked Shot",8478483,"Mitchell Marner","Blocker"
2017020001,251,"Blocked Shot",8476885,"Jacob Trouba","Shooter"
